Cleanup_ID,Country,State,Zone,GPS,Cleanup_type,Cleanup_date,Animal,Animal_Status,
67460,United States,"Ohio, USA","Toledo, OH, USA","41.666360976893, -83.595356811639",land,03/20/2019,fish,dead,
67468,United States,"Florida, USA","Gulf Stream, FL 33483, USA","26.486899987277, -80.056405698381",land,03/09/2019,Snake,injured,
67627,The Bahamas,"North Abaco, The Bahamas","Coopers Town, The Bahamas","26.865654286743, -77.506527878589",land,03/05/2019,Hermit Crab,injured,
68421,St Vincent and the Grenadines,,,"12.588430782392, -61.431728258653",land,08/17/2018,cow,dead,
68584,United States,"Oregon, USA","Cannon Beach, OR, USA","45.892445973516, -123.96470956883",land,03/23/2019,Bird,dead,
68591,United States,"Oregon, USA","Cannon Beach, OR, USA","45.892445973516, -123.96470956883",land,04/02/2019,Bird,dead,
68598,United States,"Oregon, USA","Cannon Beach, OR, USA","45.892660903713, -123.96519785591",land,03/23/2019,Jelly Fish,dead,
68601,United States,"Oregon, USA","Cannon Beach, OR, USA","45.892660903713, -123.96519785591",land,04/02/2019,Seagull,dead,
68602,United States,"Oregon, USA","Cannon Beach, OR, USA","45.892660903713, -123.96519785591",land,04/02/2019,Small BIrd,dead,
68632,Trinidad and Tobago,"Western Tobago, Trinidad and Tobago","Crown Point, IN 46307, USA","11.152387011581, -60.845336903504",land,09/16/2018,"crab, fish (7)",dead,
68635,Trinidad and Tobago,"Western Tobago, Trinidad and Tobago","Lowland, NC 28552, USA","11.146248580065, -60.77974977204",land,09/15/2018,"fish, crab- 3",dead,
68637,Trinidad and Tobago,"Western Tobago, Trinidad and Tobago",,"11.213178424858, -60.778694118001",land,09/15/2018,"bird, dog, fish, crab",dead,
68638,Trinidad and Tobago,"Western Tobago, Trinidad and Tobago","Crown Point, IN 46307, USA","11.147797183796, -60.816918889445",land,09/16/2018,"crab, dog",dead,
40240,United States,"Maryland, USA","Mayo, MD, USA","38.883362166122, -76.492839506505",land,07/23/2018,horseshoe crab- 4,dead,
69053,Trinidad and Tobago,"Siparia Regional Corporation, Trinidad and Tobago","La Brea, Trinidad and Tobago","10.247737354206, -61.625125437573",land,09/15/2018,Catfish,dead,
69055,Trinidad and Tobago,"Sangre Grande Regional Corporation, Trinidad and Tobago",,"10.70243705963, -61.024696820874",land,09/15/2018,Birds,dead,
69055,Trinidad and Tobago,"Sangre Grande Regional Corporation, Trinidad and Tobago",,"10.70243705963, -61.024696820874",land,09/15/2018,Fish,dead,
69057,Trinidad and Tobago,"Mayaro Rio Claro Regional Corporation, Trinidad and Tobago",,"10.210718746938, -60.997171464355",land,09/15/2018,8 Fish,dead,
69059,Trinidad and Tobago,"Diego Martin Regional Corporation, Trinidad and Tobago",,"10.687236947357, -61.610837317001",land,09/15/2018,7 Fish and Crabs,dead,
69073,United States,"Oregon, USA","Cannon Beach, OR, USA","45.88414737891, -123.96455330718",land,03/23/2019,Jelly Fish,dead,
71510,United States,"California, USA","Santa Barbara, CA, USA","34.402987353216, -119.74395569307",land,04/17/2019,Sea Lion,dead,
71873,Thailand,"Trang, Thailand","Mai Fat, Sikao District, Trang, Thailand","7.4251081127596, 99.349516099243",land,03/06/2019,Bird,dead,
71874,Thailand,"Trang, Thailand","Mai Fat, Sikao District, Trang, Thailand","7.4142987857575, 99.346641446696",land,03/06/2019,Monitor Lizard,dead,
71875,Thailand,"Trang, Thailand","Bang Sak, Kantang District, Trang 92110, Thailand","7.408085590254, 99.364193146973",land,03/06/2019,crocodile,dead,
71890,United States,"Washington, USA","Seattle, WA, USA","47.580341478335, -122.40833296372",land,04/22/2019,Crab,dead,
72066,United States,"Oregon, USA","Newport, OR, USA","44.643255022983, -124.06178170052",land,03/23/2019,Bird,dead,
72067,United States,"Oregon, USA","Newport, OR, USA","44.643255022983, -124.06178170052",land,03/23/2019,Bird,dead,
72507,Singapore,,Singapore,"1.3061109039076, 103.93571442015",land,04/28/2019,Fish,dead,
73072,United States,"Texas, USA","Quintana, TX, USA","28.932122003966, -95.306454089966",land,04/20/2019,"10 fish, 1 crab, 1 bird",dead,
73184,United States,"Maine, USA","Portland, ME, USA","43.664155899454, -70.268523727478",land,05/11/2019,bird,dead,
73189,United States,"New Jersey, USA","Brigantine, NJ 08203, USA","39.381221492725, -74.413404439162",land,05/13/2019,Sting Ray,dead,
73192,United States,"North Carolina, USA","Emerald Isle, NC 28594, USA","34.662222989028, -77.039706244634",land,05/11/2019,Dead seagull,dead,
73296,Costa Rica,,,"11.028258418768, -85.703580353991",land,06/01/2017,10 fish,dead,
73301,Costa Rica,"Guanacaste Province, Costa Rica",,"11.034727108555, -85.734498239812",land,08/26/2017,stingray,dead,
73313,Costa Rica,"Guanacaste Province, Costa Rica",,"11.007891412527, -85.732562254081",land,03/23/2018,stingray,dead,
73314,Costa Rica,"Guanacaste Province, Costa Rica",,"11.007891412527, -85.732562254081",land,04/21/2018,fish,dead,
73315,Costa Rica,"Guanacaste Province, Costa Rica",,"11.034727108555, -85.734498239812",land,05/05/2018,4 fish,dead,
73316,Costa Rica,"Guanacaste Province, Costa Rica",,"11.034727108555, -85.734498239812",land,05/12/2018,fish,dead,
73318,Costa Rica,"Guanacaste Province, Costa Rica",,"11.007891412527, -85.732562254081",land,05/26/2018,fish,dead,
73319,Costa Rica,"Guanacaste Province, Costa Rica",,"11.007891412527, -85.732562254081",land,08/04/2018,7 pelican,dead,
73320,Costa Rica,"Guanacaste Province, Costa Rica",,"11.034727108555, -85.734498239812",land,08/06/2018,fish,dead,
73327,Costa Rica,"Guanacaste Province, Costa Rica",,"11.007891412527, -85.732562254081",land,09/29/2018,fish,dead,
73329,Costa Rica,"Guanacaste Province, Costa Rica",,"11.007891412527, -85.732562254081",land,10/20/2018,3 fish,dead,
73354,Guatemala,"Santa Rosa Department, Guatemala","Monterrico, Guatemala","13.891761728097, -90.481278849201",land,05/15/2019,crab,injured,
73518,United States,"Ohio, USA","Toledo, OH, USA","41.688667355315, -83.545426225928",land,05/11/2019,fish,dead,
73519,United States,"Ohio, USA","Toledo, OH, USA","41.600424236003, -83.637955931641",land,05/14/2019,squirrel,dead,
73539,United States,"Florida, USA","Ocean Ridge, FL, USA","26.521469892899, -80.051814703735",land,04/27/2019,crabs,dead,
73550,Israel,"South District, Israel","Eilat, Israel","29.548855613574, 34.962168879565",land,03/28/2019,Porcupine,dead,
73643,United States,"Oregon, USA","Lincoln City, OR, USA","44.940528505732, -124.02362772961",land,05/22/2019,seal,dead,
73660,United States,"California, USA","Grover Beach, CA, USA","35.120906427438, -120.62542464466",land,05/04/2019,Bird,dead,
73661,United States,"California, USA","Avila Beach, CA, USA","35.174397151819, -120.72483012376",land,05/04/2019,2 Birds,dead,
73661,United States,"California, USA","Avila Beach, CA, USA","35.174397151819, -120.72483012376",land,05/04/2019,1 Squirrel,dead,
74033,Canada,"Nova Scotia, Canada","Halifax Regional Municipality, NS, Canada","44.607173425282, -63.492034695559",land,05/11/2019,Northern Gannet,dead,
74084,United States,"Washington, USA","Seattle, WA, USA","47.692784404776, -122.40519405187",land,06/02/2019,4 Crabs,dead,
74437,United States,"New Jersey, USA","Middletown, NJ, USA","40.422182405801, -73.98281215258",land,06/11/2019,Horseshoe Crab,dead,
74437,United States,"New Jersey, USA","Middletown, NJ, USA","40.422182405801, -73.98281215258",land,06/11/2019,Fish,dead,
74437,United States,"New Jersey, USA","Middletown, NJ, USA","40.422182405801, -73.98281215258",land,06/11/2019,Blue Crab,dead,
74725,Mexico,"Sonora, Mexico","BahÃ­a Kino, Sonora, Mexico","28.829274677711, -111.95213059915",land,06/17/2019,15 pescados,dead,
74725,Mexico,"Sonora, Mexico","BahÃ­a Kino, Sonora, Mexico","28.829274677711, -111.95213059915",land,06/17/2019,3 gaviotas,dead,
74727,United States,"New Jersey, USA","Middletown, NJ, USA","40.429796024568, -73.983029408252",land,06/17/2019,Striped Bass,dead,
74727,United States,"New Jersey, USA","Middletown, NJ, USA","40.429796024568, -73.983029408252",land,06/17/2019,Bunker Fish,dead,
74753,United States,"Maine, USA","South Portland, ME, USA","43.653014774455, -70.233154143016",land,06/18/2019,Crab,dead,
75415,United States,"North Carolina, USA","Nags Head, NC 27959, USA","35.906165816127, -75.594148699351",land,07/03/2019,8 crabs,dead,
75594,Malaysia,"Malacca, Malaysia","Masjid Tanah, Malacca, Malaysia","2.3060893831178, 102.07554955117",land,04/23/2019,Bird,dead,
75805,United States,"Massachusetts, USA","Marblehead, MA, USA","42.489798863197, -70.858598858861",land,10/24/2018,turtle skull,dead,
76059,United States,"California, USA","Cambria, CA, USA","35.568742798475, -121.10939035239",land,07/05/2019,bird,dead,
76679,United States,"California, USA","Santa Barbara, CA, USA","34.410444562012, -119.68566029571",land,07/24/2019,Seagull,dead,
76686,United States,"Massachusetts, USA","Gloucester, MA, USA","42.613456882392, -70.678185067477",land,07/24/2019,Seagull,dead,
76715,United States,"Maine, USA","Portland, ME, USA","43.667462320079, -70.240091584595",land,07/30/2019,Bird,dead,
76961,Mexico,"Tamaulipas, Mexico","Ciudad Madero, Tamaulipas, Mexico","22.324068507607, -97.819537143063",land,07/27/2019,11,dead,
76963,Mexico,,,"21.470738009556, -97.225479584131",land,08/06/2019,GAVIOTA,dead,
76964,Mexico,,,"21.470104482221, -97.223619869927",land,07/06/2019,GAVIOTA,dead,
77066,Mexico,"Tamaulipas, Mexico","Ciudad Madero, Tamaulipas, Mexico","22.275640911221, -97.793511438161",land,07/27/2019,jaiba,dead,
77498,Mexico,"Tamaulipas, Mexico","Ciudad Madero, Tamaulipas, Mexico","22.266608285029, -97.78663278693",land,08/17/2019,cangrejos,dead,
78127,United States,"Rhode Island, USA","Warwick, RI, USA","41.753302580483, -71.3828085",land,09/06/2019,fish,dead,
78554,United States,"Alaska, USA","Port Graham, AK 99603, USA","59.579791380961, -151.26956653094",land,08/26/2019,sea nettle (5),dead,
78554,United States,"Alaska, USA","Port Graham, AK 99603, USA","59.579791380961, -151.26956653094",land,08/26/2019,True stars (2),dead,
78560,United States,"Alaska, USA","Port Graham, AK 99603, USA","59.631889283078, -151.19416380079",land,09/14/2019,sea otter (3),dead,
78611,United States,"Alaska, USA","Homer, IL 61849, USA","59.451748273691, -151.51357098206",land,09/14/2019,duck,dead,
78653,United States,"Rhode Island, USA","South Kingstown, RI, USA","41.374657539694, -71.550710016723",land,09/14/2019,Seagull,dead,
78656,United States,"Rhode Island, USA","Barrington, RI, USA","41.72215926267, -71.30930363532",land,09/14/2019,Fish,dead,
78712,Denmark,"Region of Southern Denmark, Denmark","6100 Haderslev, Denmark","55.261432902669, 9.7460350810039",land,09/16/2019,bird,dead,
78712,Denmark,"Region of Southern Denmark, Denmark","6100 Haderslev, Denmark","55.261432902669, 9.7460350810039",land,09/16/2019,mouse,dead,
78856,Guatemala,"Escuintla, Guatemala","Iztapa, Guatemala","13.937252038736, -90.708905456709",land,09/19/2019,Puffer fish,dead,
81892,Guam,,"Asan, Guam","13.472958420587, 144.71133791356",land,09/21/2019,Carb,dead,
81892,Guam,,"Asan, Guam","13.472958420587, 144.71133791356",land,09/21/2019,crab,dead,
81892,Guam,,"Asan, Guam","13.472958420587, 144.71133791356",land,09/21/2019,crab,dead,
81892,Guam,,"Asan, Guam","13.472958420587, 144.71133791356",land,09/21/2019,Live Invasive Brown Tree Snake (killed by volunteer),dead,
82073,New Zealand,,"Te Akau, New Zealand","-37.798278137011, 174.84307936903",land,09/21/2019,Bird,dead,
82073,New Zealand,,"Te Akau, New Zealand","-37.798278137011, 174.84307936903",land,09/21/2019,Bird,dead,
82073,New Zealand,,"Te Akau, New Zealand","-37.798278137011, 174.84307936903",land,09/21/2019,Seal,dead,
82073,New Zealand,,"Te Akau, New Zealand","-37.798278137011, 174.84307936903",land,09/21/2019,Fish,dead,
82086,Puerto Rico,"AÃ±asco, Puerto Rico","La Playa, AÃ±asco 00610, Puerto Rico","18.282895148422, -67.190181575029",land,09/21/2019,2,dead,
82135,United States,"New Jersey, USA","Toms River, NJ, USA","39.957480546943, -74.069578457353",land,09/21/2019,Butterflies,dead,
82135,United States,"New Jersey, USA","Toms River, NJ, USA","39.957480546943, -74.069578457353",land,09/21/2019,bat,dead,
82135,United States,"New Jersey, USA","Toms River, NJ, USA","39.957480546943, -74.069578457353",land,09/21/2019,Crab,dead,
82152,United States,"New Jersey, USA","Barnegat Township, NJ, USA","39.801902273003, -74.399626627661",land,09/21/2019,vole,dead,
82208,Mexico,"Quintana Roo, Mexico","San Miguel de Cozumel, Quintana Roo, Mexico","20.45770362304, -86.985720867267",land,09/21/2019,None,dead,
82212,Mexico,"Quintana Roo, Mexico","San Miguel de Cozumel, Quintana Roo, Mexico","20.45770362304, -86.985720867267",land,09/21/2019,None,dead,
82215,Macao,,"Taipa, Macao","22.163029331589, 113.54142981222",land,09/22/2019,"fish, crab, tortoise",dead,
82255,United States,"Arkansas, USA","Bull Shoals, AR 72619, USA","36.368388677112, -92.577058220079",land,09/14/2019,Racoon and Fish,dead,
82258,United States,"Rhode Island, USA","East Providence, RI, USA","41.765248258907, -71.369688216077",land,09/21/2019,Horseshoe crab,dead,
82258,United States,"Rhode Island, USA","East Providence, RI, USA","41.765248258907, -71.369688216077",land,09/21/2019,Crab,dead,
82258,United States,"Rhode Island, USA","East Providence, RI, USA","41.765248258907, -71.369688216077",land,09/21/2019,Fish,dead,
82262,United States,"Rhode Island, USA","Cranston, RI, USA","41.77010995427, -71.389064116672",land,09/21/2019,Horseshoe crab,dead,
82272,United States,"Rhode Island, USA","Providence, RI, USA","41.785340471049, -71.382215787241",land,09/21/2019,Bird,dead,
82272,United States,"Rhode Island, USA","Providence, RI, USA","41.785340471049, -71.382215787241",land,09/21/2019,Fish,dead,
82283,United States,"Florida, USA","Punta Gorda, FL, USA","26.938768878172, -82.05094148841",land,09/22/2019,Fish,dead,
82283,United States,"Florida, USA","Punta Gorda, FL, USA","26.938768878172, -82.05094148841",land,09/22/2019,Fish,dead,
82299,United States,"Florida, USA","Punta Gorda, FL, USA","26.939078884092, -82.051585901891",land,09/21/2019,Raccoon,dead,
82301,United States,"Rhode Island, USA","Warwick, RI, USA","41.666298374186, -71.433517811131",land,09/21/2019,Fish,dead,
82310,United States,"Rhode Island, USA","Westerly, RI, USA","41.324675197507, -71.791537181628",land,09/14/2019,Seagull,dead,
82310,United States,"Rhode Island, USA","Westerly, RI, USA","41.324675197507, -71.791537181628",land,09/14/2019,Fish,dead,
82358,United States,"Rhode Island, USA","Charlestown, RI, USA","41.356716267683, -71.637504600386",land,09/21/2019,Fish,dead,
82379,United States,"Louisiana, USA","New Orleans, LA, USA","29.946307799475, -90.082377292773",land,09/21/2019,Bird,dead,
82381,United States,"Louisiana, USA","New Orleans, LA, USA","29.946307799475, -90.082377292773",land,09/21/2019,Bird,dead,
82383,United States,"Louisiana, USA","New Orleans, LA, USA","29.946307799475, -90.082377292773",land,09/21/2019,Bird,dead,
82384,United States,"Rhode Island, USA","Providence, RI, USA","41.833472990344, -71.378182949985",land,09/23/2019,Fish,dead,
82396,United States,"Florida, USA","Santa Rosa Beach, FL 32459, USA","30.34679424199, -86.229492760749",land,09/21/2019,crabs,dead,
82399,United States,"Florida, USA","Seagrove Beach, FL 32459, USA","30.314037183592, -86.119095897908",land,09/21/2019,Crabs,dead,
82401,United States,"Florida, USA","Port Charlotte, FL, USA","26.962553808174, -82.113287662245",land,09/21/2019,crab,dead,
82401,United States,"Florida, USA","Port Charlotte, FL, USA","26.962553808174, -82.113287662245",land,09/21/2019,fish,dead,
82401,United States,"Florida, USA","Port Charlotte, FL, USA","26.962553808174, -82.113287662245",land,09/21/2019,fish,dead,
82401,United States,"Florida, USA","Port Charlotte, FL, USA","26.962553808174, -82.113287662245",land,09/21/2019,fish,dead,
82401,United States,"Florida, USA","Port Charlotte, FL, USA","26.962553808174, -82.113287662245",land,09/21/2019,fish,dead,
82444,United States,"Rhode Island, USA","Portsmouth, RI, USA","41.638761550102, -71.216985937326",land,09/21/2019,Jellyfish,dead,
82459,Canada,"Ontario, Canada","Rossport, ON, Canada","48.835152741367, -87.511924773788",land,09/21/2019,Seagull,dead,
82469,United States,"Florida, USA","Punta Gorda, FL, USA","26.940608372208, -82.051402555952",land,09/21/2019,fish,dead,
82480,United States,"Florida, USA","Fort Lauderdale, FL, USA","26.110800248102, -80.104441504562",land,09/21/2019,Fish,dead,
82480,United States,"Florida, USA","Fort Lauderdale, FL, USA","26.110800248102, -80.104441504562",land,09/21/2019,Fish,dead,
82480,United States,"Florida, USA","Fort Lauderdale, FL, USA","26.110800248102, -80.104441504562",land,09/21/2019,Crab,dead,
82480,United States,"Florida, USA","Fort Lauderdale, FL, USA","26.110800248102, -80.104441504562",land,09/21/2019,Fish,dead,
82570,United States,"New Hampshire, USA","Rye, NH, USA","43.042676659847, -70.713134625873",land,09/21/2019,Lobster,dead,
82570,United States,"New Hampshire, USA","Rye, NH, USA","43.042676659847, -70.713134625873",land,09/21/2019,Bird,dead,
82578,United States,"New Hampshire, USA","Hampton, NH, USA","42.911012601793, -70.812487927801",land,09/20/2019,Monarch,dead,
82582,Colombia,"Bolivar, Colombia","Cartagena Province, Bolivar, Colombia","10.468031885545, -75.492144119601",land,09/21/2019,Gato,dead,
82583,United States,"Florida, USA","Cocoa Beach, FL 32931, USA","28.28980911398, -80.607400406204",land,09/21/2019,Sea Horse,dead,
82584,United States,"Florida, USA","Melbourne Beach, FL, USA","28.068726201298, -80.556950590556",land,09/21/2019,Sea Turtle,dead,
82587,United States,"Florida, USA","Port Canaveral, FL 32920, USA","28.410545725777, -80.590595119019",land,09/21/2019,Baby Turtle,dead,
82587,United States,"Florida, USA","Port Canaveral, FL 32920, USA","28.410545725777, -80.590595119019",land,09/21/2019,Seagull,dead,
93715,United States,"Maryland, USA","Stevensville, MT 59870, USA","38.989466355, -76.328540761819",land,09/21/2019,Fish,dead,
93717,United States,"Maryland, USA","Kent Narrows, MD, USA","38.972536465466, -76.249346199856",land,09/21/2019,Fish,dead,
93718,United States,"Maryland, USA","Centreville, MD 21617, USA","39.054373553227, -76.073906610236",land,09/21/2019,Fish,dead,
93724,United States,"Maryland, USA","Stevensville, MT 59870, USA","38.954132955016, -76.355445429184",land,09/21/2019,Bird,injured,
93737,Jamaica,"Kingston Parish, Jamaica",,"17.944417677705, -76.779667329588",land,09/21/2019,fish,dead,
93737,Jamaica,"Kingston Parish, Jamaica",,"17.944417677705, -76.779667329588",land,09/21/2019,fish,dead,
93737,Jamaica,"Kingston Parish, Jamaica",,"17.944417677705, -76.779667329588",land,09/21/2019,2 birds,dead,
93737,Jamaica,"Kingston Parish, Jamaica",,"17.944417677705, -76.779667329588",land,09/21/2019,puffer fish,dead,
93737,Jamaica,"Kingston Parish, Jamaica",,"17.944417677705, -76.779667329588",land,09/21/2019,2 birds,dead,
93737,Jamaica,"Kingston Parish, Jamaica",,"17.944417677705, -76.779667329588",land,09/21/2019,snail,dead,
93737,Jamaica,"Kingston Parish, Jamaica",,"17.944417677705, -76.779667329588",land,09/21/2019,dog,dead,
93737,Jamaica,"Kingston Parish, Jamaica",,"17.944417677705, -76.779667329588",land,09/21/2019,rat,dead,
93737,Jamaica,"Kingston Parish, Jamaica",,"17.944417677705, -76.779667329588",land,09/21/2019,fish,dead,
93737,Jamaica,"Kingston Parish, Jamaica",,"17.944417677705, -76.779667329588",land,09/21/2019,2 fish,dead,
93737,Jamaica,"Kingston Parish, Jamaica",,"17.944417677705, -76.779667329588",land,09/21/2019,bird,dead,
93737,Jamaica,"Kingston Parish, Jamaica",,"17.944417677705, -76.779667329588",land,09/21/2019,dog,dead,
93737,Jamaica,"Kingston Parish, Jamaica",,"17.944417677705, -76.779667329588",land,09/21/2019,crab,dead,
93737,Jamaica,"Kingston Parish, Jamaica",,"17.944417677705, -76.779667329588",land,09/21/2019,starfish,injured,
93745,Jamaica,"St. James Parish, Jamaica","St.Bran's Burg, Jamaica","18.52392324177, -77.81807414627",land,09/21/2019,4 hermit crabs,dead,
93747,United States,"Florida, USA","Englewood, CO, USA","26.928245163846, -82.36385039398",land,09/21/2019,fish,dead,
93753,United States,"Florida, USA","Rosemary Beach, FL 32413, USA","30.274499282794, -86.007970838947",land,09/21/2019,Crabs,dead,
93765,St Kitts & Nevis,"Saint Peter Basseterre Parish, St Kitts & Nevis","Conaree Village, St Kitts & Nevis","17.322188333294, -62.699308941911",land,09/27/2019,Crab,dead,
93765,St Kitts & Nevis,"Saint Peter Basseterre Parish, St Kitts & Nevis","Conaree Village, St Kitts & Nevis","17.322188333294, -62.699308941911",land,09/27/2019,Goat,dead,
93786,United States,"Rhode Island, USA","Narragansett, RI, USA","41.372429351464, -71.483517401709",land,09/21/2019,Horseshoe crab,dead,
93789,Jamaica,,"Ocho Rios, Jamaica","18.413379392838, -77.071503615586",land,09/21/2019,crab,dead,
93791,United States,"Rhode Island, USA","Barrington, RI, USA","41.736761893448, -71.344460138422",land,09/28/2019,Horseshoe crab,dead,
93814,United States,"Florida, USA","Ponte Vedra Beach, FL 32082, USA","30.021099876134, -81.328842456283",land,09/21/2019,Fish,dead,
93821,United States,"New Hampshire, USA","Hampton, NH, USA","42.909598158384, -70.811136094458",land,09/20/2019,Fish,dead,
93824,United States,"Florida, USA","Ponte Vedra Beach, FL 32082, USA","30.021099876134, -81.328842456283",land,09/21/2019,Crab,dead,
93829,United States,"Florida, USA","Ponte Vedra Beach, FL 32082, USA","30.021099876134, -81.328842456283",land,09/21/2019,Crab,dead,
93830,United States,"Florida, USA","Ponte Vedra Beach, FL 32082, USA","30.021099876134, -81.328842456283",land,09/21/2019,Monarch Butterfly,dead,
93832,United States,"Florida, USA","Ponte Vedra Beach, FL 32082, USA","30.021099876134, -81.328842456283",land,09/21/2019,Monarch Butterfly,dead,
93834,United States,"Connecticut, USA","Fairfield, CT, USA","41.146736072134, -73.236458630055",land,09/21/2019,crab,dead,
93836,United States,"Connecticut, USA","Milford, CT, USA","41.207191396494, -73.032408843011",land,09/21/2019,rat,dead,
93838,United States,"Connecticut, USA","Greenwich, CT, USA","41.003359272569, -73.573164474079",land,09/21/2019,crab,dead,
93841,United States,"Connecticut, USA","Stamford, CT, USA","41.041573213743, -73.519169213863",land,09/21/2019,fish,dead,
93847,United States,"Connecticut, USA","Clinton, CT, USA","41.268309133736, -72.519491784656",land,09/21/2019,horseshoe crab,dead,
93847,United States,"Connecticut, USA","Clinton, CT, USA","41.268309133736, -72.519491784656",land,09/21/2019,horseshoe crab,dead,
93862,United States,"Rhode Island, USA","Bristol, RI 02809, USA","41.67654753978, -71.304138345552",land,09/27/2019,Horseshoe crab,dead,
93863,United States,"Alaska, USA","Seldovia Village, AK, USA","59.473917845864, -151.59123348077",land,09/21/2019,gull (2),dead,
93870,United States,"Rhode Island, USA","Providence, RI, USA","41.812640967008, -71.401692307347",land,09/21/2019,Fish,dead,
93873,Jamaica,,"Annotto Bay, Jamaica","18.272428398011, -76.769794586745",land,09/21/2019,dog,dead,
93875,Jamaica,"St. James Parish, Jamaica","Montego Bay, Jamaica","18.503160971959, -77.919528665723",land,09/21/2019,dog,dead,
93875,Jamaica,"St. James Parish, Jamaica","Montego Bay, Jamaica","18.503160971959, -77.919528665723",land,09/21/2019,bird,dead,
93876,United States,"Washington, USA","Des Moines, IA, USA","47.401056394788, -122.33780663294",underwater,09/21/2019,crabs,injured,
93876,United States,"Washington, USA","Des Moines, IA, USA","47.401056394788, -122.33780663294",underwater,09/21/2019,nudibranchs,injured,
93876,United States,"Washington, USA","Des Moines, IA, USA","47.401056394788, -122.33780663294",underwater,09/21/2019,fish,injured,
93880,Puerto Rico,"Toa Baja, Puerto Rico","Palo Seco, Toa Baja, Puerto Rico, Toa Baja, Puerto Rico","18.466746706743, -66.135996997357",land,09/28/2019,Bird,dead,
93913,United States,"Connecticut, USA","Branford, CT, USA","41.260521054077, -72.820743696178",land,09/21/2019,squirrel,dead,
93915,United States,"Connecticut, USA","New London, CT, USA","41.351695419934, -72.094822174162",underwater,09/21/2019,rat,dead,
93919,United States,"Florida, USA","Tarpon Springs, FL, USA","28.153409998176, -82.786471733216",land,09/21/2019,Snake,dead,
93920,United States,"Rhode Island, USA","Warwick, RI, USA","41.753482390524, -71.382807798976",land,09/21/2019,Fish,dead,
93923,United States,"Florida, USA","Gandy, FL, USA","27.89395151588, -82.638565710002",land,09/22/2019,Fish,dead,
93925,United States,"Florida, USA","Palm Beach County, FL, USA","26.821572917315, -79.999681829074",land,09/21/2019,None,dead,
93929,United States,"Connecticut, USA","New Haven, CT, USA","41.280469248508, -72.931686067474",land,09/21/2019,cat,dead,
93929,United States,"Connecticut, USA","New Haven, CT, USA","41.280469248508, -72.931686067474",land,09/21/2019,fish,dead,
93929,United States,"Connecticut, USA","New Haven, CT, USA","41.280469248508, -72.931686067474",land,09/21/2019,fish,dead,
93929,United States,"Connecticut, USA","New Haven, CT, USA","41.280469248508, -72.931686067474",land,09/21/2019,sea gull,dead,
93931,United States,"Rhode Island, USA","Narragansett, RI, USA","41.372642325832, -71.499605476151",land,09/26/2019,Seagull,dead,
93932,United States,"Connecticut, USA","New Haven, CT, USA","41.270191550003, -72.904545267842",land,09/21/2019,fish x4,dead,
93934,United States,"Connecticut, USA","Darien, CT, USA","41.045019374871, -73.483283902084",land,09/21/2019,horseshoe crab,dead,
93937,United States,"Connecticut, USA","New Haven, CT, USA","41.294446247707, -72.917132858305",land,09/21/2019,horseshoe crabs x5,dead,
93937,United States,"Connecticut, USA","New Haven, CT, USA","41.294446247707, -72.917132858305",land,09/21/2019,seagull,dead,
93937,United States,"Connecticut, USA","New Haven, CT, USA","41.294446247707, -72.917132858305",land,09/21/2019,birds,dead,
93938,Jamaica,"Kingston Parish, Jamaica",,"17.94556662344, -76.765493195889",land,09/21/2019,Sea urchin,injured,
93940,Jamaica,"Kingston Parish, Jamaica",,"17.944314669241, -76.761614665141",land,09/21/2019,herron,injured,
93942,United States,"Connecticut, USA","Westport, CT, USA","41.111828400481, -73.328831418494",land,09/21/2019,horseshoe crab,dead,
93942,United States,"Connecticut, USA","Westport, CT, USA","41.111828400481, -73.328831418494",land,09/21/2019,crab,dead,
93945,United States,"Connecticut, USA","West Haven, CT 06516, USA","41.259768450792, -72.936404309712",land,09/21/2019,horseshoe crab x2,dead,
93945,United States,"Connecticut, USA","West Haven, CT 06516, USA","41.259768450792, -72.936404309712",land,09/21/2019,bird,dead,
93945,United States,"Connecticut, USA","West Haven, CT 06516, USA","41.259768450792, -72.936404309712",land,09/21/2019,sea gull,dead,
93956,United States,"Alaska, USA","Homer, AK, USA","59.640434304862, -151.55489017165",land,09/30/2019,sea otter,injured,
93967,United States,"Alaska, USA","Homer, AK, USA","59.615549198909, -151.44239245221",land,04/20/2019,sea otter,dead,
93969,United States,"Rhode Island, USA","Jamestown, RI, USA","41.510718455985, -71.364659180966",land,09/29/2019,Horseshoe crab,dead,
93970,United States,"Florida, USA","Cocoa Beach, FL 32931, USA","28.337410509402, -80.60851540925",land,09/21/2019,3,dead,
94013,United States,"Rhode Island, USA","South Kingstown, RI, USA","41.377091924345, -71.524508560388",land,09/13/2019,Bird,dead,
94015,Guatemala,"Escuintla, Guatemala","Iztapa, Guatemala","13.929678019541, -90.713743734229",land,10/03/2019,Fish,dead,
94015,Guatemala,"Escuintla, Guatemala","Iztapa, Guatemala","13.929678019541, -90.713743734229",land,10/03/2019,Crab,dead,
94021,United States,"Florida, USA","Port Charlotte, FL, USA","27.027720469345, -82.100772167918",land,09/21/2019,turtle,dead,
94023,Mexico,"Nayarit, Mexico","BahÃ­a de Banderas, Nayarit, Mexico","20.784233100865, -105.49936105843",land,09/21/2019,3 FISH AND A SEAGULL,dead,
